order_id,business_id,dasher_id,order_timestamp,order_date,order_month,order_year,order_hour,order_day_of_week,estimated_delivery_min,actual_delivery_min,delivery_delta_min,is_on_time,order_total_usd,delivery_fee_usd,order_status,_is_synthetic
d968f9a9-90cc-4465-a761-48dfcfb002a1,99864446-5bf5-407b-b4c2-3f886ccfe705,DASHER_00517,2023-04-24 16:39:00,2023-04-24,2023-04-01,2023,16,Monday,42,53.0,11.0,False,15.69,5.44,delivered,True
7eca5d16-0114-4350-b681-326108b18db0,12715c0b-2a2f-47bc-8fe4-5a2a47ded7c5,DASHER_02493,2024-08-08 21:19:00,2024-08-08,2024-08-01,2024,21,Thursday,32,28.0,-4.0,True,35.95,2.63,delivered,True
be598a90-4b62-4971-97d7-19b16983832f,37628110-53d8-4bc8-a9d6-91fdfbdab9b3,DASHER_04811,2022-10-05 14:23:00,2022-10-05,2022-10-01,2022,14,Wednesday,34,25.0,-9.0,True,8.0,6.19,delivered,True
fa0f998d-73b7-4982-80b4-6b451e98050d,2a4df03d-246c-44c9-8c13-fef5495e4bc8,DASHER_02291,2022-11-13 21:41:00,2022-11-13,2022-11-01,2022,21,Sunday,42,50.0,8.0,False,42.63,4.09,delivered,True
9739a32b-4665-4a66-a33e-38ff942dc32a,2481c45e-4b90-4472-aaa7-e14d81b4f2bf,DASHER_02938,2023-04-29 21:06:00,2023-04-29,2023-04-01,2023,21,Saturday,36,47.0,11.0,False,26.78,1.41,delivered,True
5d8185b8-92a2-4283-8bf5-53cf243c188e,6da36bd5-3842-4eda-9fd8-32199f19b9e0,DASHER_04891,2023-07-20 09:07:00,2023-07-20,2023-07-01,2023,9,Thursday,49,42.0,-7.0,True,33.25,3.32,delivered,True
8f4a0ea5-6763-4143-a2e0-d2a5d0af96ff,ff8d8391-553e-4a5b-8883-1a51e8420693,DASHER_01908,2022-09-15 20:13:00,2022-09-15,2022-09-01,2022,20,Thursday,34,52.0,18.0,False,39.17,3.29,delivered,True
3826350e-bb58-453e-9863-9f62333b291f,0d2de02d-d4b4-41a4-a13f-c9e8d9bf4617,DASHER_04425,2022-10-30 20:38:00,2022-10-30,2022-10-01,2022,20,Sunday,50,50.0,0.0,True,28.46,5.62,delivered,True
99ddee9a-6ec0-4091-b333-f8b2f57cdb0f,8fa74d81-1cbc-40ca-84aa-ef9679882bc7,DASHER_02173,2022-02-22 08:22:00,2022-02-22,2022-02-01,2022,8,Tuesday,39,41.0,2.0,True,17.79,1.36,delivered,True
ab1ad994-66e1-4bbc-8671-0ad794920fb8,4ac9833b-19af-441a-8d9a-93564c36cbaf,DASHER_00893,2024-05-12 17:47:00,2024-05-12,2024-05-01,2024,17,Sunday,43,48.0,5.0,True,18.36,5.3,delivered,True
7be29093-937d-494a-90f7-626e679dbff2,9b3a55a1-63c6-4834-8600-c347beb4e796,DASHER_03492,2024-12-03 12:41:00,2024-12-03,2024-12-01,2024,12,Tuesday,36,40.0,4.0,True,27.31,5.79,delivered,True
12421d78-eb39-4adf-95db-e38dd533c5cd,14430ebb-1169-4de0-b8e3-89c9d39e78b2,DASHER_01033,2024-10-01 19:28:00,2024-10-01,2024-10-01,2024,19,Tuesday,37,39.0,2.0,True,25.18,4.83,delivered,True
96308fc6-59e3-475f-a0ca-b0fd32a65200,4ad8767f-a9e3-4e25-88d2-fa77ca61a1e3,DASHER_00937,2023-10-28 14:38:00,2023-10-28,2023-10-01,2023,14,Saturday,46,34.0,-12.0,True,25.35,6.96,delivered,True
54a5fe27-366d-4eb4-b6b8-05bf5b91129b,e9a3df21-8011-497d-923f-1cbdedc634b4,DASHER_00778,2023-03-17 15:56:00,2023-03-17,2023-03-01,2023,15,Friday,35,45.0,10.0,False,23.53,2.77,delivered,True
bdb1097c-8e52-473d-9715-1cef3d503de4,3b301716-6d78-49a3-840f-0f62e7dc73fd,DASHER_03052,2022-11-09 19:30:00,2022-11-09,2022-11-01,2022,19,Wednesday,41,61.0,20.0,False,40.1,6.67,delivered,True
24ba0f89-ff1b-4dc5-acd0-f9f5505dd0f0,cc11e4fc-5b59-4c13-b6e4-887b745626ce,DASHER_03464,2022-05-03 18:35:00,2022-05-03,2022-05-01,2022,18,Tuesday,23,17.0,-6.0,True,44.7,7.77,delivered,True
283f0847-7462-4382-b7ea-5c82e80c41af,15cb2ecc-5e16-4a68-8e7c-d4dba86092c1,DASHER_00886,2023-10-02 13:36:00,2023-10-02,2023-10-01,2023,13,Monday,25,19.0,-6.0,True,28.1,3.44,delivered,True
a9e75886-a54a-4686-8572-21dd31af50e2,b23a28d6-3e8a-46b2-a36a-a58b7b6c3bd7,DASHER_04560,2024-01-23 08:17:00,2024-01-23,2024-01-01,2024,8,Tuesday,22,13.0,-9.0,True,62.54,6.8,delivered,True
0a7768b6-9229-47e6-8953-ef12bf457a49,16443fd7-b809-4258-82a0-d3f26a944729,DASHER_01486,2023-07-02 02:17:00,2023-07-02,2023-07-01,2023,2,Sunday,38,35.0,-3.0,True,16.17,7.08,delivered,True
99c6d0f6-312e-48ba-b007-1864a31291aa,b6e2bc92-4273-48b0-9efb-c0b522c2dd3b,DASHER_03081,2024-03-31 06:47:00,2024-03-31,2024-03-01,2024,6,Sunday,33,31.0,-2.0,True,16.5,3.58,delivered,True
8087f684-e403-4ffa-8cc2-cb64ccda02e2,82473a88-2bff-46ca-8caa-b0171d772a5c,DASHER_00407,2023-10-27 20:36:00,2023-10-27,2023-10-01,2023,20,Friday,38,18.0,-20.0,True,10.83,5.71,delivered,True
db7602a6-0183-4068-b61e-dd6571183802,125a6011-9e50-4dca-9f3d-5ee791dafc79,DASHER_04197,2023-07-12 15:27:00,2023-07-12,2023-07-01,2023,15,Wednesday,26,27.0,1.0,True,40.51,2.97,delivered,True
269962cb-a40d-435c-bafe-9a79efdf5903,37f2a1e6-67f5-421d-89e0-e3a01465a750,DASHER_01674,2024-09-23 17:19:00,2024-09-23,2024-09-01,2024,17,Monday,40,51.0,11.0,False,32.74,3.1,delivered,True
a7148179-d89a-4d90-bcb7-f0c9f80f901c,c7dae061-4e20-4b09-8a64-bbdef93429bb,DASHER_03527,2023-03-09 20:48:00,2023-03-09,2023-03-01,2023,20,Thursday,34,,,,35.1,5.92,cancelled,True
ff7a1e36-a733-48e1-843b-8023d678ab47,2255a249-e14f-44d1-951b-e2f6042b41c6,DASHER_03573,2024-10-21 17:42:00,2024-10-21,2024-10-01,2024,17,Monday,41,42.0,1.0,True,23.06,1.12,delivered,True
6264a4fc-00ff-4d58-86dd-065e7c421b34,f3aadb96-a268-479a-a3fa-2e674fb91d3b,DASHER_00943,2022-06-09 21:36:00,2022-06-09,2022-06-01,2022,21,Thursday,27,32.0,5.0,True,8.0,2.19,delivered,True
3d963051-c0e6-49db-9cca-459ec49cc1fa,6e93963b-12b4-4856-a6a4-15e444bdf9e9,DASHER_04824,2024-07-31 21:58:00,2024-07-31,2024-07-01,2024,21,Wednesday,46,38.0,-8.0,True,40.76,3.79,delivered,True
7e56d68d-f7aa-4fbe-a8ec-7293e9488ca4,cef00736-03ae-4c47-8ae6-e81e784d9822,DASHER_04181,2022-06-11 14:19:00,2022-06-11,2022-06-01,2022,14,Saturday,34,26.0,-8.0,True,16.15,2.35,delivered,True
7b8e9e6e-914a-48d9-9141-ebc990a520b1,19face6f-4f71-43ad-bde7-ecbebf3cea94,DASHER_01616,2023-12-17 13:52:00,2023-12-17,2023-12-01,2023,13,Sunday,27,23.0,-4.0,True,21.78,2.2,delivered,True
c5a2bb25-5639-46e9-b2af-820d34563724,6c1e69b9-bebc-4c00-9051-fde5e0e1a429,DASHER_04618,2022-11-10 20:41:00,2022-11-10,2022-11-01,2022,20,Thursday,52,65.0,13.0,False,29.52,7.46,delivered,True
cc8f24a5-1b8c-47da-963b-c553cfe4f5ae,3bcfb998-0838-4404-bd85-1c937d6bba27,DASHER_02480,2023-10-24 21:40:00,2023-10-24,2023-10-01,2023,21,Tuesday,26,21.0,-5.0,True,43.27,6.56,delivered,True
1ffcca1a-adec-4bf4-8055-1800e291b665,4330c405-4dd6-4842-b63f-ad1ee2b3f0a4,DASHER_02351,2022-04-26 13:04:00,2022-04-26,2022-04-01,2022,13,Tuesday,31,43.0,12.0,False,55.06,6.98,delivered,True
ce9d7400-9194-4de6-b89d-902a1060b20e,6a255229-2c22-4b92-99d5-8689a34de3e7,DASHER_04683,2024-11-04 14:37:00,2024-11-04,2024-11-01,2024,14,Monday,42,22.0,-20.0,True,19.61,5.55,delivered,True
f3fa1438-ee5b-4db9-9411-a12ef34ec6a8,216689e2-4041-4899-a989-df3f73debd27,DASHER_02813,2023-10-21 18:32:00,2023-10-21,2023-10-01,2023,18,Saturday,36,39.0,3.0,True,34.76,5.51,delivered,True
e4f84410-6653-4b88-9320-914ea1463195,b4d80b34-a51a-4860-8263-f709dd6bd58b,DASHER_03054,2022-03-22 10:28:00,2022-03-22,2022-03-01,2022,10,Tuesday,34,48.0,14.0,False,27.47,7.42,delivered,True
0a519c37-f0f4-4f4a-8110-91f4efd3407b,67f96114-dee7-4855-8d58-6262eb121648,DASHER_00539,2024-03-04 14:21:00,2024-03-04,2024-03-01,2024,14,Monday,33,30.0,-3.0,True,19.3,3.7,delivered,True
f8da5813-92cc-4140-9566-796a03e08df4,68acacc8-53c8-4da0-9c64-3cff98112155,DASHER_04773,2023-06-01 19:42:00,2023-06-01,2023-06-01,2023,19,Thursday,43,58.0,15.0,False,23.98,5.64,delivered,True
4cd3632e-0ec5-4bde-a635-8b428588ab84,6f5d1897-4083-4efb-a148-ba7d73357922,DASHER_00694,2023-12-18 12:41:00,2023-12-18,2023-12-01,2023,12,Monday,32,21.0,-11.0,True,23.17,6.53,delivered,True
31ac1f66-77e1-49ca-ba8e-0931b5639192,3e11acff-1e98-4497-91eb-ebf47266d18c,DASHER_03468,2022-09-19 19:53:00,2022-09-19,2022-09-01,2022,19,Monday,42,80.0,38.0,False,11.74,4.55,delivered,True
1ab90908-29d8-4e72-86b7-64e974c78b02,7261b6a6-09a8-4e50-991f-c7295e2b1374,DASHER_01855,2022-02-07 13:11:00,2022-02-07,2022-02-01,2022,13,Monday,41,38.0,-3.0,True,37.2,3.06,delivered,True
e0adfb17-5e45-4f2c-855a-1d0204602fe6,9a18ac84-52b3-4ae4-9500-57c38fe36031,DASHER_01073,2022-07-27 16:34:00,2022-07-27,2022-07-01,2022,16,Wednesday,34,,,,8.0,5.17,cancelled,True
a212bcba-9b5d-480b-8b6e-db54c31d5fa4,51574129-05a3-4c6c-ad79-2db0a1cc99dd,DASHER_03585,2022-11-12 09:53:00,2022-11-12,2022-11-01,2022,9,Saturday,31,16.0,-15.0,True,42.24,6.03,delivered,True
b3d6ad3a-1bbe-48e8-b44d-917aa89304b4,b18b3960-bad9-455c-9652-fa70314346fd,DASHER_03842,2024-06-28 18:48:00,2024-06-28,2024-06-01,2024,18,Friday,37,37.0,0.0,True,12.13,7.32,delivered,True
ec8a05f7-12ca-42cc-8def-4bd43e9e787c,4b55122b-920d-46f2-91c8-d1e3c3dff7e8,DASHER_04119,2023-02-02 13:36:00,2023-02-02,2023-02-01,2023,13,Thursday,43,42.0,-1.0,True,8.0,6.71,delivered,True
912ab8a8-e220-469c-b7a5-0a385422fc51,198c2c99-1344-4088-a778-3718209d672b,DASHER_04226,2022-10-11 21:03:00,2022-10-11,2022-10-01,2022,21,Tuesday,31,16.0,-15.0,True,8.0,6.95,delivered,True
f9988d2d-bdc1-4c06-8044-d408d94ef50d,08f054c8-b6cf-466e-bc33-54edc39ed3aa,DASHER_00751,2023-08-07 07:10:00,2023-08-07,2023-08-01,2023,7,Monday,32,57.0,25.0,False,38.53,4.15,delivered,True
132033d2-b031-4a2b-861b-381c27cfb3dc,e8b0ea68-73d4-42b3-b187-a603c5c9a28b,DASHER_03071,2023-12-17 22:26:00,2023-12-17,2023-12-01,2023,22,Sunday,33,46.0,13.0,False,34.32,2.56,delivered,True
75e8e82b-eca5-48eb-a1c7-1acbb731595b,fce78aa2-1359-44e4-ac61-2f6e18e9335b,DASHER_02350,2023-10-15 22:53:00,2023-10-15,2023-10-01,2023,22,Sunday,33,23.0,-10.0,True,43.23,6.81,delivered,True
72041644-2d9b-42ca-bfde-28420d3e3c34,c9a6e050-d724-4a3a-a3f9-527b6fd988b7,DASHER_04495,2024-08-18 15:00:00,2024-08-18,2024-08-01,2024,15,Sunday,30,31.0,1.0,True,26.86,7.57,delivered,True
61fb2a85-25e8-40a7-b707-3720c3b334d2,b41f1f3d-86c1-4582-b300-6f2e629c1d68,DASHER_03744,2024-12-16 15:49:00,2024-12-16,2024-12-01,2024,15,Monday,33,42.0,9.0,False,54.86,4.49,delivered,True
855aaf75-1a6c-4646-9873-cd696b812d0b,8d616c21-f974-4c22-89c4-24774c8422cb,DASHER_02890,2022-02-03 18:36:00,2022-02-03,2022-02-01,2022,18,Thursday,40,40.0,0.0,True,36.84,2.67,delivered,True
8ea46bff-f7fb-460f-ad87-732e2e9e3b91,60a373b2-48fe-44a7-b458-e95ce33dcd76,DASHER_04457,2024-05-03 09:42:00,2024-05-03,2024-05-01,2024,9,Friday,53,69.0,16.0,False,8.0,4.87,delivered,True
72cfbde5-0ba1-4d16-912d-ec7dc53970ef,4e083304-68b7-466b-83e1-8d5b67967bc0,DASHER_02925,2024-03-10 21:02:00,2024-03-10,2024-03-01,2024,21,Sunday,33,11.0,-22.0,True,8.0,6.51,delivered,True
4cd0159c-c2b3-4a4e-a357-db310ba21329,073c5684-a296-4808-baf0-203d9ab78e38,DASHER_01092,2023-12-08 10:42:00,2023-12-08,2023-12-01,2023,10,Friday,25,11.0,-14.0,True,46.62,6.68,delivered,True
48236c3f-4959-42b6-83c2-59ebe7955397,48f02e2a-67ee-4063-8b47-a09a802ca40b,DASHER_01104,2022-12-25 21:43:00,2022-12-25,2022-12-01,2022,21,Sunday,37,19.0,-18.0,True,33.6,1.43,delivered,True
f290ee9a-ee88-42c2-ad89-c87f86b31754,a6d4005e-2227-435f-b5cc-98bff44de6d7,DASHER_02540,2024-07-26 03:12:00,2024-07-26,2024-07-01,2024,3,Friday,40,42.0,2.0,True,8.0,4.79,delivered,True
08293b83-de3a-4987-97d2-5f4ab9176e25,090b82e7-f66c-48a2-b7b7-e9644f658f7e,DASHER_02719,2023-06-03 03:41:00,2023-06-03,2023-06-01,2023,3,Saturday,32,36.0,4.0,True,41.64,2.9,delivered,True
065edbe1-10da-4a40-8ab0-337bab8618c5,a30db52a-2ace-46f7-a07f-dcd4b5d3a468,DASHER_01530,2024-01-24 15:25:00,2024-01-24,2024-01-01,2024,15,Wednesday,34,10.0,-25.0,True,10.91,7.46,delivered,True
c82d7967-d13c-4b3d-9883-502fad661cde,b56a66f1-6a1d-48d0-b582-2b0468ac7e60,DASHER_01478,2024-11-29 11:05:00,2024-11-29,2024-11-01,2024,11,Friday,35,35.0,0.0,True,22.48,4.81,delivered,True
9a6360f2-6ff5-4417-a0f9-3c15b0834632,edb795f2-99fa-41ec-ae8c-f7e5c26f025a,DASHER_01365,2023-10-20 07:20:00,2023-10-20,2023-10-01,2023,7,Friday,31,23.0,-8.0,True,23.34,1.29,delivered,True
e38974a3-8633-4130-b8ed-44032c5ef2d0,b7d30ad8-04a0-4b83-b31c-9f48a1c1086b,DASHER_03327,2023-12-24 18:27:00,2023-12-24,2023-12-01,2023,18,Sunday,28,23.0,-5.0,True,69.97,3.53,delivered,True
a036795c-56a1-4f92-b37c-07356f1495a1,0f668b8a-bfd7-4761-a195-43543290414e,DASHER_00550,2022-11-24 22:09:00,2022-11-24,2022-11-01,2022,22,Thursday,41,27.0,-14.0,True,30.4,3.53,delivered,True
5321f098-d4e2-4856-b82a-8354328e7542,06faa0f3-0587-4f11-b6b5-9e1145227000,DASHER_04701,2022-03-08 18:43:00,2022-03-08,2022-03-01,2022,18,Tuesday,46,36.0,-10.0,True,32.97,1.95,delivered,True
1b797317-367f-49ad-852e-bfa3ea48da47,e97dfcba-e1e2-4032-9bf7-65cd60ed4f98,DASHER_04088,2024-01-22 14:41:00,2024-01-22,2024-01-01,2024,14,Monday,31,,,,8.0,1.81,cancelled,True
c771b51e-3a23-4469-83ec-8ec800faca93,53bb4d12-4e57-460d-83e4-006ff977cdc2,DASHER_01639,2023-06-18 19:13:00,2023-06-18,2023-06-01,2023,19,Sunday,33,42.0,9.0,False,28.22,1.85,delivered,True
1ff3ba63-81b8-4cec-871c-8eabfd56295d,dbdd8700-4315-45f7-9787-ba083cc18cdc,DASHER_02618,2022-06-01 15:57:00,2022-06-01,2022-06-01,2022,15,Wednesday,28,10.0,-40.0,True,16.86,4.84,delivered,True
4d669505-ba0a-4d65-bbe2-bbeb71df198c,8fa74d81-1cbc-40ca-84aa-ef9679882bc7,DASHER_02961,2023-08-18 21:54:00,2023-08-18,2023-08-01,2023,21,Friday,24,34.0,10.0,False,48.21,4.55,delivered,True
0fcbab37-886f-4701-9606-b063e3e1c65b,d1a86b12-c280-4734-9e0b-ac7a5b04ce18,DASHER_04688,2022-09-06 23:50:00,2022-09-06,2022-09-01,2022,23,Tuesday,44,,,,10.11,4.85,cancelled,True
d3fec730-7b7e-49cf-8135-5a03cde3710c,46dfbcd2-f634-47ac-90bd-36d96f4c9cc3,DASHER_03354,2022-06-26 06:25:00,2022-06-26,2022-06-01,2022,6,Sunday,45,64.0,19.0,False,28.44,6.75,delivered,True
11b360d3-17a5-4a44-b057-ceaca1e0ce2b,2549f2c0-a7be-441b-bc18-4d5ef5545514,DASHER_01051,2022-06-01 08:20:00,2022-06-01,2022-06-01,2022,8,Wednesday,29,19.0,-10.0,True,47.3,5.47,delivered,True
15bce33d-0a5e-4092-afdc-46e2cba12a47,c074797c-cc7e-4b94-b73c-56cb6563a0bf,DASHER_04244,2023-01-08 20:08:00,2023-01-08,2023-01-01,2023,20,Sunday,25,10.0,-24.0,True,42.05,2.06,delivered,True
d5943c16-2048-4f0b-bdd1-88019c32238b,e67626b2-2e08-4269-964d-83b426828f84,DASHER_02326,2022-12-04 09:59:00,2022-12-04,2022-12-01,2022,9,Sunday,33,23.0,-10.0,True,34.96,5.44,delivered,True
2b6d243b-da03-4b17-94bc-b06fa84bb13c,4333fa1b-4926-4f83-ae6f-564fc51742a8,DASHER_04756,2023-07-17 08:19:00,2023-07-17,2023-07-01,2023,8,Monday,29,26.0,-3.0,True,24.12,2.07,delivered,True
79779927-f2e9-4299-b368-3ad6388f96e8,6141c8ff-5e91-4d45-8363-33562058f1d0,DASHER_04724,2023-11-23 21:36:00,2023-11-23,2023-11-01,2023,21,Thursday,50,56.0,6.0,False,27.55,4.99,delivered,True
73d96c36-c455-41eb-9bf9-474194540798,895c6667-0fdc-4ea8-861c-daa49ac7ecc6,DASHER_03326,2022-03-04 16:40:00,2022-03-04,2022-03-01,2022,16,Friday,40,24.0,-16.0,True,22.43,3.07,delivered,True
375c64c7-c298-43ea-87c4-450ae2742f5f,20e51a62-a3d1-41c0-82fa-2be9d4e5692b,DASHER_01176,2022-05-30 19:10:00,2022-05-30,2022-05-01,2022,19,Monday,26,31.0,5.0,True,19.35,6.13,delivered,True
3c4b47db-7f54-4b12-9b03-cbc4d19dc7fc,be05b421-a9a6-42b8-b3d8-89e3f92328c7,DASHER_03821,2023-12-09 23:08:00,2023-12-09,2023-12-01,2023,23,Saturday,46,46.0,0.0,True,10.5,1.85,delivered,True
d096993a-1938-4850-acf1-041cfbe523f3,48a3bf8c-fe92-4af6-b662-f239412abc6e,DASHER_02033,2024-07-09 10:06:00,2024-07-09,2024-07-01,2024,10,Tuesday,53,62.0,9.0,False,59.97,6.68,delivered,True
25f93faa-4f28-4342-9f0a-f007683830bd,2f225b68-423d-4100-811b-2445bd07a731,DASHER_04074,2023-10-03 09:10:00,2023-10-03,2023-10-01,2023,9,Tuesday,30,16.0,-14.0,True,28.7,1.15,delivered,True
41c2fae9-c775-45cf-bcfe-bbe5d73bbdd8,1816b749-3afa-4271-a0c1-3ec8f5d22052,DASHER_04894,2024-03-16 16:15:00,2024-03-16,2024-03-01,2024,16,Saturday,36,46.0,10.0,False,44.65,4.28,delivered,True
fcd9e90d-4c71-4d75-bd8f-0be39dba3872,5fb4184a-f204-4ed7-952f-e1705bc34999,DASHER_02997,2022-01-17 21:27:00,2022-01-17,2022-01-01,2022,21,Monday,27,33.0,6.0,False,37.27,1.31,delivered,True
f0b4a1aa-4062-4c78-af33-632d5cabdee3,ba635572-003c-4c78-8e49-b10d37d3cb89,DASHER_04504,2022-04-15 18:12:00,2022-04-15,2022-04-01,2022,18,Friday,30,37.0,7.0,False,20.13,5.75,delivered,True
7f3be39a-afa4-4e44-8592-4c31d6a88406,3d623c63-26c2-4f87-8177-8d536aed2499,DASHER_02995,2022-09-01 08:06:00,2022-09-01,2022-09-01,2022,8,Thursday,58,42.0,-16.0,True,45.01,6.27,delivered,True
5a867ccd-11f9-4231-962e-b751d8b3fbec,fc84acc2-7d51-43b6-9a34-320ae65bd4b4,DASHER_03880,2023-02-12 18:25:00,2023-02-12,2023-02-01,2023,18,Sunday,32,32.0,0.0,True,20.04,7.24,delivered,True
0179322e-928f-41a6-b0c4-adc0aa22bf45,b76c4138-0bca-4312-897f-b8622e94f02f,DASHER_02451,2022-10-14 12:39:00,2022-10-14,2022-10-01,2022,12,Friday,34,29.0,-5.0,True,42.12,5.15,delivered,True
51e26188-1d6b-4397-bedf-724975d3cf53,079fcc3d-2113-4c2d-97b8-bae65f766873,DASHER_03017,2024-11-04 20:34:00,2024-11-04,2024-11-01,2024,20,Monday,24,24.0,0.0,True,24.97,3.91,delivered,True
42ed56c0-22d5-4f44-a992-60543e789092,a3baa31c-5934-4dd8-bcd0-e74e2ac063c3,DASHER_04738,2023-09-23 20:46:00,2023-09-23,2023-09-01,2023,20,Saturday,38,49.0,11.0,False,13.29,5.03,delivered,True
3311059b-4100-4000-afaf-74404b73cf92,1966d2de-9828-4fa0-ab2a-b0a1c12e7b14,DASHER_01210,2022-04-16 18:10:00,2022-04-16,2022-04-01,2022,18,Saturday,22,20.0,-2.0,True,33.36,5.0,delivered,True
d9ae2b0b-b520-47e0-aaad-3ce92414737b,d408e080-06dc-4b14-b0ae-76b07c534583,DASHER_04110,2022-08-14 09:28:00,2022-08-14,2022-08-01,2022,9,Sunday,29,27.0,-2.0,True,36.42,6.41,delivered,True
27559ca5-050e-4354-8b17-4dd88d00efac,e89c952e-f53a-4a95-8d06-81a38fcefb4a,DASHER_02662,2024-08-23 21:47:00,2024-08-23,2024-08-01,2024,21,Friday,33,15.0,-18.0,True,45.61,3.63,delivered,True
aeaf4d57-9f35-4ddb-8fdb-126e73b67994,51574129-05a3-4c6c-ad79-2db0a1cc99dd,DASHER_02165,2022-12-21 15:34:00,2022-12-21,2022-12-01,2022,15,Wednesday,34,28.0,-6.0,True,40.23,5.26,delivered,True
789ec613-8e6b-4988-a3af-bf79d27f0e1a,565316ef-c26e-4812-ac54-4aedf5593b44,DASHER_02367,2023-01-29 22:17:00,2023-01-29,2023-01-01,2023,22,Sunday,29,26.0,-3.0,True,22.08,4.41,delivered,True
939aa98a-7b5f-4f45-8c30-c8048a74fffd,4910564f-201e-430b-8ad2-0bcdfb65c859,DASHER_04449,2024-09-09 13:59:00,2024-09-09,2024-09-01,2024,13,Monday,23,40.0,17.0,False,18.9,3.65,delivered,True
14a97584-05e9-423b-9679-fa9d1dbb092c,e2c5120f-4685-4868-a145-2da148452a59,DASHER_00647,2024-03-19 20:49:00,2024-03-19,2024-03-01,2024,20,Tuesday,37,28.0,-9.0,True,19.27,2.79,delivered,True
702741df-359e-4282-8e75-a785424b84ba,3d785051-a04b-4442-b9fc-fbb2c0d5b140,DASHER_00894,2024-09-08 10:52:00,2024-09-08,2024-09-01,2024,10,Sunday,42,15.0,-27.0,True,20.13,5.3,delivered,True
7c1dc2e0-8e24-4790-9246-87d4dcaf2d92,10976c04-b5e2-496a-96b7-6e540faed368,DASHER_03385,2023-05-06 10:42:00,2023-05-06,2023-05-01,2023,10,Saturday,39,35.0,-4.0,True,20.3,5.76,delivered,True
073759af-8a43-46f7-a8ff-753eafeae014,c3d23fe5-7ef2-4c87-97c4-9a849ac6426f,DASHER_03896,2022-10-09 00:35:00,2022-10-09,2022-10-01,2022,0,Sunday,42,48.0,6.0,False,27.28,4.33,delivered,True
597d39fd-587f-4833-8fb4-cee6d7629fa2,13052c96-f2f8-4405-b922-32a050f2174b,DASHER_04703,2023-02-13 20:18:00,2023-02-13,2023-02-01,2023,20,Monday,30,45.0,15.0,False,31.24,6.94,delivered,True
02dcb652-b804-4abe-be0e-546e432603cc,a74944e4-3961-4a84-9716-4c116a9f8ff1,DASHER_03252,2022-03-18 22:11:00,2022-03-18,2022-03-01,2022,22,Friday,48,29.0,-19.0,True,42.61,6.51,delivered,True
03ea5a92-e2eb-48f2-8184-51af7fafe356,886d3173-b38f-4641-a0bf-021f3d891956,DASHER_04937,2023-01-17 22:55:00,2023-01-17,2023-01-01,2023,22,Tuesday,49,,,,61.95,2.98,cancelled,True
474d1164-c987-48c9-bcf0-41c0f5085d53,acb27707-dec1-4205-940c-67a243f47518,DASHER_02708,2024-12-09 16:08:00,2024-12-09,2024-12-01,2024,16,Monday,49,56.0,7.0,False,14.93,2.13,delivered,True
1cb43282-577a-43b2-8697-f1389103a1f2,862edc87-f5ee-4d0e-a3b6-17a0a1782b73,DASHER_01582,2024-07-28 18:45:00,2024-07-28,2024-07-01,2024,18,Sunday,40,58.0,18.0,False,41.83,7.27,delivered,True
8f14690b-8bbd-48b5-8a44-8be921af05ec,ce4b693c-7d4a-4bf2-ac47-536b315e6430,DASHER_02650,2024-05-25 17:05:00,2024-05-25,2024-05-01,2024,17,Saturday,49,45.0,-4.0,True,32.42,7.54,delivered,True
fc6b2856-4acc-4138-80fe-c52bbad9679f,c013315b-5dbe-4159-85f6-96a0bf6d3a3f,DASHER_04693,2022-01-14 11:15:00,2022-01-14,2022-01-01,2022,11,Friday,29,32.0,3.0,True,50.29,5.84,delivered,True
f24abd96-a7d9-42f1-88fe-6896a44a048b,7dc49068-c5ec-4657-b67c-bfcd933c6880,DASHER_02547,2022-05-08 19:29:00,2022-05-08,2022-05-01,2022,19,Sunday,35,31.0,-4.0,True,42.83,5.82,delivered,True
d65e104e-c921-48c7-b22a-be8b6cd0d7f3,ace9f434-cac5-4812-bfd9-871c0b363a0b,DASHER_04962,2023-08-28 13:14:00,2023-08-28,2023-08-01,2023,13,Monday,35,41.0,6.0,False,12.14,7.38,delivered,True
31db64ee-4c58-42ae-98c3-4dd3efe962ca,cb7017d1-cb27-4e03-be39-d64479094a13,DASHER_04326,2023-03-24 20:43:00,2023-03-24,2023-03-01,2023,20,Friday,43,43.0,0.0,True,8.0,5.92,delivered,True
3dac7618-da9d-43bd-96ba-39588b91712d,e3318012-c473-4418-ae10-5a95862630dd,DASHER_04396,2022-06-09 22:07:00,2022-06-09,2022-06-01,2022,22,Thursday,44,49.0,5.0,True,36.37,4.63,delivered,True
64843d75-d74c-4382-a20e-8384bbc7c425,55d715ee-23e9-4d4e-8118-2663557cb27f,DASHER_00455,2022-08-27 19:45:00,2022-08-27,2022-08-01,2022,19,Saturday,40,36.0,-4.0,True,25.23,4.16,delivered,True
0184f42a-62ab-404d-9435-b1b78c14580a,12f16d9a-5a6a-4fd5-b81a-4e7f8651d940,DASHER_00178,2024-11-17 14:36:00,2024-11-17,2024-11-01,2024,14,Sunday,43,47.0,4.0,True,8.0,6.21,delivered,True
a381ab99-7493-4253-bc60-243b1e80384e,fbf6332c-31b4-4eac-97d8-a4d40398bb35,DASHER_00565,2022-05-30 04:22:00,2022-05-30,2022-05-01,2022,4,Monday,43,39.0,-4.0,True,10.68,7.89,delivered,True
